sample_id,file_name,split,session_id,conveyor_id,label_code,quality_status,source_path,checksum,review_status,model_use,notes,fault_type
SAMPLE-0001,test2026/test/anomaly_id_01_00000000.wav,,SESSION-0001,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000000.wav,a5c76c64ef5b8df6e532fa436a6671ea2f2ecce870805e7f337ca427ea8f4662,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-2823,test2026/test/normal_id_03_00000112.wav,,SESSION-2823,CV-01,normal,good,test2026/test/normal_id_03_00000112.wav,4abd34160c868d23de7ba9e5db7a8def461cc8deb71ba3288c3c03eb02f144bc,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2824,test2026/test/normal_id_03_00000113.wav,,SESSION-2824,CV-01,normal,good,test2026/test/normal_id_03_00000113.wav,a2d8fbef8d8331cf83ef42a9908cbb97fc2550e18eaf8d77150f913b8e6ff8ca,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2825,test2026/test/normal_id_03_00000114.wav,,SESSION-2825,CV-01,normal,good,test2026/test/normal_id_03_00000114.wav,f5deaac08cd440e7106ecea57249d5c3cc58b309a7ac226c9d7907ddde7e5341,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2826,test2026/test/normal_id_03_00000115.wav,,SESSION-2826,CV-01,normal,good,test2026/test/normal_id_03_00000115.wav,fbd70de8456f053b1699a9ff8117fe1ed32a8dccfc4c3ac463f8d4cd84ccd84e,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2827,test2026/test/normal_id_03_00000116.wav,,SESSION-2827,CV-01,normal,good,test2026/test/normal_id_03_00000116.wav,80337438862cf087c7216db9e9f3f6b9ebf88cfe782c1773d7a2d313032c52c9,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2828,test2026/test/normal_id_03_00000117.wav,,SESSION-2828,CV-01,normal,good,test2026/test/normal_id_03_00000117.wav,655b017488aae3ca58698b8ea03ff74bb574a29b91d76888b35276e6a8cd6279,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2829,test2026/test/normal_id_03_00000118.wav,,SESSION-2829,CV-01,normal,good,test2026/test/normal_id_03_00000118.wav,a9c5f4037ba7b69c64126b2c5c2fa03b0229ec479f8b6f0418a3ac056c8f2b37,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2830,test2026/test/normal_id_03_00000119.wav,,SESSION-2830,CV-01,normal,good,test2026/test/normal_id_03_00000119.wav,73dc4bcc9d529614ce9d0da29e9cf663930e06564587b63b808da45f31c92cd2,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2831,test2026/test/normal_id_03_00000120.wav,,SESSION-2831,CV-01,normal,good,test2026/test/normal_id_03_00000120.wav,7905e8ab62c2c3843c767f316a5b747f011131c48e703741362e38e5e2c69879,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2832,test2026/test/normal_id_03_00000121.wav,,SESSION-2832,CV-01,normal,good,test2026/test/normal_id_03_00000121.wav,2e3a20842ee9643b48de721eb4de91e00c68d4c7d5f313042541e9c5fcb0627f,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2833,test2026/test/normal_id_03_00000122.wav,,SESSION-2833,CV-01,normal,good,test2026/test/normal_id_03_00000122.wav,abbdc1f08c9bb58e799d27f5e1619e30f9d1537475dcc3f07f457aa2c6fe783a,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2834,test2026/test/normal_id_03_00000123.wav,,SESSION-2834,CV-01,normal,good,test2026/test/normal_id_03_00000123.wav,1da8b706de7b23284cfdcd8504c647330af8311d10145685841e890d2f2b6d02,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2835,test2026/test/normal_id_03_00000124.wav,,SESSION-2835,CV-01,normal,good,test2026/test/normal_id_03_00000124.wav,0f3fa3fc2aecf89d4f3b8955548524fe0d1f05df986705996ed73523c8e0b6df,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2836,test2026/test/normal_id_03_00000125.wav,,SESSION-2836,CV-01,normal,good,test2026/test/normal_id_03_00000125.wav,e84ff3302bf9b7d018def375e64492cf91f2ee710fa3e6935eab3e6daae151ff,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2837,test2026/test/normal_id_03_00000126.wav,,SESSION-2837,CV-01,normal,good,test2026/test/normal_id_03_00000126.wav,5417d764bbf886f5c61413afd319092a33cf51e909d1a88735000315ed6bcf91,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2838,test2026/test/normal_id_03_00000127.wav,,SESSION-2838,CV-01,normal,good,test2026/test/normal_id_03_00000127.wav,0e9d419e0074a1f5e0bc432b4a11de110da70bc596198f711452ca8388316721,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2839,test2026/test/normal_id_03_00000128.wav,,SESSION-2839,CV-01,normal,good,test2026/test/normal_id_03_00000128.wav,150180e4f5e5f6587d59a84a67c568e0ea901b6d1ef86a62917bb58c56119a5a,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2840,test2026/test/normal_id_03_00000129.wav,,SESSION-2840,CV-01,normal,good,test2026/test/normal_id_03_00000129.wav,c140ff8eb338da46ede1f10790612d537d1a201dfc802d88af5bb1915d05b253,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2841,test2026/test/normal_id_03_00000130.wav,,SESSION-2841,CV-01,normal,good,test2026/test/normal_id_03_00000130.wav,c1c0453766ce07de23b35dcfb7973bac581869ea2f7a64e259bbd91bd2fb6142,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2842,test2026/test/normal_id_03_00000131.wav,,SESSION-2842,CV-01,normal,good,test2026/test/normal_id_03_00000131.wav,cfd0e93d2e0ee9639ce39e598cdd904ae52b8dacdbc78c6ad5475a20debecfd5,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2843,test2026/test/normal_id_03_00000132.wav,,SESSION-2843,CV-01,normal,good,test2026/test/normal_id_03_00000132.wav,09a84b9394c67d72541cd9ee990b3f17968832396bb6dd8385d797b6143765ea,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2844,test2026/test/normal_id_03_00000133.wav,,SESSION-2844,CV-01,normal,good,test2026/test/normal_id_03_00000133.wav,71cc25c1d46d5e77ada26263683eeb4a8248c6a3332971eb95c8574620721abd,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2845,test2026/test/normal_id_03_00000134.wav,,SESSION-2845,CV-01,normal,good,test2026/test/normal_id_03_00000134.wav,bbd456c05eddb07005718de6661ffa96e65a8bb1bd149b4da929f95c4fcaf13f,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2846,test2026/test/normal_id_03_00000135.wav,,SESSION-2846,CV-01,normal,good,test2026/test/normal_id_03_00000135.wav,55e8c324cc00483cd0fd740c546b9940f1466fd3ff7e0b33fccc3fa29fad7034,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2847,test2026/test/normal_id_03_00000136.wav,,SESSION-2847,CV-01,normal,good,test2026/test/normal_id_03_00000136.wav,029922d2ecaf6feba46171c1c19c5113ddde49e55e0e18c84910346da1bec556,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2848,test2026/test/normal_id_03_00000137.wav,,SESSION-2848,CV-01,normal,good,test2026/test/normal_id_03_00000137.wav,43af9f5b2e2287205ac9ffa4754c1562577a5d3a446595f590c989bf07ba6ab1,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2849,test2026/test/normal_id_03_00000138.wav,,SESSION-2849,CV-01,normal,good,test2026/test/normal_id_03_00000138.wav,86999b013616471c61f60d4de29e993752cea5ed7956a8e2fe1b77994ae66b51,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2850,test2026/test/normal_id_03_00000139.wav,,SESSION-2850,CV-01,normal,good,test2026/test/normal_id_03_00000139.wav,4481724df47e8dc2a623039da68d846829fc93d854b860430f2068db12dcb775,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2851,test2026/test/normal_id_03_00000140.wav,,SESSION-2851,CV-01,normal,good,test2026/test/normal_id_03_00000140.wav,b7b0c86352c683d34c80c62b4a313a346309877d9134fb8549c8f30ebd26369a,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2852,test2026/test/normal_id_03_00000141.wav,,SESSION-2852,CV-01,normal,good,test2026/test/normal_id_03_00000141.wav,7c29c3485e7accbd7e954d5add4105670125c80a945244c139638a870453502a,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2853,test2026/test/normal_id_03_00000142.wav,,SESSION-2853,CV-01,normal,good,test2026/test/normal_id_03_00000142.wav,a83a4723c126d8944150891e4ec3835eba21fe4878a9c7cad540663d028282b6,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2854,test2026/test/normal_id_03_00000143.wav,,SESSION-2854,CV-01,normal,good,test2026/test/normal_id_03_00000143.wav,2590168904423f986f500c327fb10e74749f3957f0d0450899b5702fb95de7e5,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2855,test2026/test/normal_id_03_00000144.wav,,SESSION-2855,CV-01,normal,good,test2026/test/normal_id_03_00000144.wav,f54a70e0b2f0f1ca71338dc832a75447f3d52029a2aeb179fd552e91fa385d47,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2856,test2026/test/normal_id_03_00000145.wav,,SESSION-2856,CV-01,normal,good,test2026/test/normal_id_03_00000145.wav,80d0bf9241270fb67b355561468eca441ff3eafd19095022ef1e5d4e27bb81ed,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2857,test2026/test/normal_id_03_00000146.wav,,SESSION-2857,CV-01,normal,good,test2026/test/normal_id_03_00000146.wav,60a731088447ab5abbf9e868bba179cab7550eec4dc32abe35cd0e0b480eebba,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2858,test2026/test/normal_id_03_00000147.wav,,SESSION-2858,CV-01,normal,good,test2026/test/normal_id_03_00000147.wav,85b0e94114afe1bd14d08a287462a431351a3f3f5e8dac1fb2bb991bf7ff14cc,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2859,test2026/test/normal_id_03_00000148.wav,,SESSION-2859,CV-01,normal,good,test2026/test/normal_id_03_00000148.wav,f03c67dd9375d2c21a62d1652553dd46ef2eae98afc24fc891bb8089eb1dc255,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2860,test2026/test/normal_id_03_00000149.wav,,SESSION-2860,CV-01,normal,good,test2026/test/normal_id_03_00000149.wav,b26795d7ffa0f419ccaeb28e212a245376dbea8616162e018302fcf68f03a67d,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2861,test2026/test/normal_id_03_00000150.wav,,SESSION-2861,CV-01,normal,good,test2026/test/normal_id_03_00000150.wav,3deb8eda1a94ce0a6a47df13e5d981dd58b00c4ce4ddb52bc08a0a47fd841b16,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2862,test2026/test/normal_id_03_00000151.wav,,SESSION-2862,CV-01,normal,good,test2026/test/normal_id_03_00000151.wav,63a64b9181dec7905610ea1c50b9a4e1f6c416d120d49cd957035ce2718518e0,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2863,test2026/test/normal_id_03_00000152.wav,,SESSION-2863,CV-01,normal,good,test2026/test/normal_id_03_00000152.wav,eafe9c4edb79449733f37a7465b628751687f05e783a12751ba5b2929602c02e,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2864,test2026/test/normal_id_03_00000153.wav,,SESSION-2864,CV-01,normal,good,test2026/test/normal_id_03_00000153.wav,f6978e8fc906089368d93f617ca9bf213e0dc53a0947023b67cc0b24fb81e410,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2865,test2026/test/normal_id_03_00000154.wav,,SESSION-2865,CV-01,normal,good,test2026/test/normal_id_03_00000154.wav,c4877c7704b5af7a6298afd3910666420107d3b056e20625285bf95dfb462daf,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2866,test2026/test/normal_id_03_00000155.wav,,SESSION-2866,CV-01,normal,good,test2026/test/normal_id_03_00000155.wav,13f847bc9b7a2c65932ccf5b6b7da9e6bd8a43a164af01509e74a6ade1421652,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2867,test2026/test/normal_id_03_00000156.wav,,SESSION-2867,CV-01,normal,good,test2026/test/normal_id_03_00000156.wav,0fc62ba53a1e180bc53b1f943c4d8742617878957ed65ac6fc3f6fbfdfa2db6e,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2868,test2026/test/normal_id_03_00000157.wav,,SESSION-2868,CV-01,normal,good,test2026/test/normal_id_03_00000157.wav,8c5a3d6628429daa4b94bd095852a62c55cdecd966570d17e30e8cd42e5238fc,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2869,test2026/test/normal_id_03_00000158.wav,,SESSION-2869,CV-01,normal,good,test2026/test/normal_id_03_00000158.wav,e2fd02ebfe81be6b114d37910c5d5610a3da864a9175b4c5aeb80016803c7af7,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2870,test2026/test/normal_id_03_00000159.wav,,SESSION-2870,CV-01,normal,good,test2026/test/normal_id_03_00000159.wav,b28ca991f23fc4ccd0c0ed7c8c0112cead204a3e84356ee6dd7549bb0b876f98,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2871,test2026/test/normal_id_03_00000160.wav,,SESSION-2871,CV-01,normal,good,test2026/test/normal_id_03_00000160.wav,4bdac576d1f31fcbd63477e986bdee95b71ba606fb80986194a7596ae32a9873,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2872,test2026/test/normal_id_03_00000161.wav,,SESSION-2872,CV-01,normal,good,test2026/test/normal_id_03_00000161.wav,9bc7c198ef919bea56b784d3078169942cb918c110baa270484b646f4c603608,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2873,test2026/test/normal_id_03_00000162.wav,,SESSION-2873,CV-01,normal,good,test2026/test/normal_id_03_00000162.wav,547e2c70b16fc935a5daacdd1a7dc0e7e09c2c77e6432a19ff9bd314bc180812,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2874,test2026/test/normal_id_03_00000163.wav,,SESSION-2874,CV-01,normal,good,test2026/test/normal_id_03_00000163.wav,d0994f8461f2518a338423176ed35930d1b22d95852837bfee6d6013a81572dc,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2875,test2026/test/normal_id_03_00000164.wav,,SESSION-2875,CV-01,normal,good,test2026/test/normal_id_03_00000164.wav,29ca98077cb27a68bfb2abd7c0bcd568a127b8334386ce1bd106914aa7829dce,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2876,test2026/test/normal_id_03_00000165.wav,,SESSION-2876,CV-01,normal,good,test2026/test/normal_id_03_00000165.wav,4076fdf8ab5131a323d4b33689b418e89ec7a3edf032fdf54c62ddbf2f2c2b40,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2877,test2026/test/normal_id_03_00000166.wav,,SESSION-2877,CV-01,normal,good,test2026/test/normal_id_03_00000166.wav,9db927ffeda25d297443d72843e5235d40041163a4d1331ab7e8dfebb0e2735b,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2878,test2026/test/normal_id_03_00000167.wav,,SESSION-2878,CV-01,normal,good,test2026/test/normal_id_03_00000167.wav,673ff9f96dc43ba2d1fdb63ebbf78e7f999f53384f6c583e6f7a1c5239935623,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2879,test2026/test/normal_id_03_00000168.wav,,SESSION-2879,CV-01,normal,good,test2026/test/normal_id_03_00000168.wav,595f217e81bf6fdf1fd146e0e3ee3f9dfd54a7d9f2ed94854b07f17d89e29acb,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2880,test2026/test/normal_id_03_00000169.wav,,SESSION-2880,CV-01,normal,good,test2026/test/normal_id_03_00000169.wav,234b23effc5b7b2a08f264def295b760e3388761a18f0a98d98f3ac991db84b8,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2881,test2026/test/normal_id_03_00000170.wav,,SESSION-2881,CV-01,normal,good,test2026/test/normal_id_03_00000170.wav,a76ea5b7526144eb14aa97d8b7af6c5427f60a434c66445aca5416fd3ce2e238,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2882,test2026/test/normal_id_03_00000171.wav,,SESSION-2882,CV-01,normal,good,test2026/test/normal_id_03_00000171.wav,6eb7526750708f20a80618e7a0106f0fbf0f582815e84567cad1e1b0b2f40ca9,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2883,test2026/test/normal_id_03_00000172.wav,,SESSION-2883,CV-01,normal,good,test2026/test/normal_id_03_00000172.wav,bccdf514095e514acb44077f35bd4484ae4a554b200d3629bff84290b8b70ceb,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2884,test2026/test/normal_id_03_00000173.wav,,SESSION-2884,CV-01,normal,good,test2026/test/normal_id_03_00000173.wav,d776c95b3a91957ce70834943635f9639ebac533f3f76ff6fc436a81e7eb201c,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2885,test2026/test/normal_id_03_00000174.wav,,SESSION-2885,CV-01,normal,good,test2026/test/normal_id_03_00000174.wav,deb20a20639f21071d955a25c4e661eabaa013629b3850e5709103b3738f715c,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2886,test2026/test/normal_id_03_00000175.wav,,SESSION-2886,CV-01,normal,good,test2026/test/normal_id_03_00000175.wav,6c9f2190805b728e7becfa4380e86ab7c39ea440e948287de6f6994a18168787,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2887,test2026/test/normal_id_03_00000176.wav,,SESSION-2887,CV-01,normal,good,test2026/test/normal_id_03_00000176.wav,aa257b6577ac41729da8dc0d6ec1291669ef474795c65907e8ffaf6a4e19eee3,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2888,test2026/test/normal_id_03_00000177.wav,,SESSION-2888,CV-01,normal,good,test2026/test/normal_id_03_00000177.wav,e156a29ec4687b9b1362c577da629ae272802b3b960956f53888f45061c73bd5,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2889,test2026/test/normal_id_03_00000178.wav,,SESSION-2889,CV-01,normal,good,test2026/test/normal_id_03_00000178.wav,310cecfc75d997c51c99f77f3e1c84565e409a108f1b2e05cb0b6f55c24fbca0,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2890,test2026/test/normal_id_03_00000179.wav,,SESSION-2890,CV-01,normal,good,test2026/test/normal_id_03_00000179.wav,6074bcba9f663eb9c8945b074c27f51c0e2a75adcce8406d4b41b94d0851b6a0,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2891,test2026/test/normal_id_03_00000180.wav,,SESSION-2891,CV-01,normal,good,test2026/test/normal_id_03_00000180.wav,672c4897a78bd1dc9f671cf1f87cdd2cb4275d8dff7e57e9665e4493475aa881,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2892,test2026/test/normal_id_03_00000181.wav,,SESSION-2892,CV-01,normal,good,test2026/test/normal_id_03_00000181.wav,5317b70ad8f4022cc46f2c66cef5a12c9b81d0e629c26e05489b041c8111c302,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2893,test2026/test/normal_id_03_00000182.wav,,SESSION-2893,CV-01,normal,good,test2026/test/normal_id_03_00000182.wav,89c858f37f5c9c7ebc44e054207c0399c333ee62c5843e6e8df44e760f396b95,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2894,test2026/test/normal_id_03_00000183.wav,,SESSION-2894,CV-01,normal,good,test2026/test/normal_id_03_00000183.wav,cd10d47a60e499381ab4faf4099c4c87eb23d4b196112f2b5c56a13f455b5916,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2895,test2026/test/normal_id_03_00000184.wav,,SESSION-2895,CV-01,normal,good,test2026/test/normal_id_03_00000184.wav,ce9e1e10ae44a30507d2e5af365072053d540f1c5335b029270a3dbd154a08f1,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2896,test2026/test/normal_id_03_00000185.wav,,SESSION-2896,CV-01,normal,good,test2026/test/normal_id_03_00000185.wav,ffe6fde4719b3e6a5b96666a794392ffce5ac26a6e7349ecc44d3775758fe859,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2897,test2026/test/normal_id_03_00000186.wav,,SESSION-2897,CV-01,normal,good,test2026/test/normal_id_03_00000186.wav,befc237338e553a612b000b2d47470144d1662396e63e8b000d037769d55a42d,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2898,test2026/test/normal_id_03_00000187.wav,,SESSION-2898,CV-01,normal,good,test2026/test/normal_id_03_00000187.wav,9563064b00bbd87e66a31e9e4f410b8cc09c0836189d19b6f70cf15ce2fecff8,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2899,test2026/test/normal_id_03_00000188.wav,,SESSION-2899,CV-01,normal,good,test2026/test/normal_id_03_00000188.wav,8e2ce1ab52b093e1c67568edfdcd1b4c03218b4585ce7c77fb52988faf6484bd,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2900,test2026/test/normal_id_03_00000189.wav,,SESSION-2900,CV-01,normal,good,test2026/test/normal_id_03_00000189.wav,4514da8f1f2e1a2bc345c489018e4b429c50b353c5b4b88d138eac0e09e111e2,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
SAMPLE-2901,test2026/test/normal_id_03_00000190.wav,,SESSION-2901,CV-01,normal,good,test2026/test/normal_id_03_00000190.wav,c670f3ba055de610501a9223d826eca76121ff3c015afe532fe858c95ad75669,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Normal
