sample_id,file_name,recorded_at,conveyor_id,plant_id,operator_id_or_code,fault_label,fault_severity,label_confidence,belt_speed_mps,load_condition,material_type,microphone_position,microphone_device,phone_model,ambient_noise,weather_or_environment,maintenance_state,technician_reviewer,safety_approval,notes
SAMPLE-2817,test2026/test/normal_id_03_00000106.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2818,test2026/test/normal_id_03_00000107.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2819,test2026/test/normal_id_03_00000108.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2820,test2026/test/normal_id_03_00000109.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2821,test2026/test/normal_id_03_00000110.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2822,test2026/test/normal_id_03_00000111.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2823,test2026/test/normal_id_03_00000112.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2824,test2026/test/normal_id_03_00000113.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2825,test2026/test/normal_id_03_00000114.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2826,test2026/test/normal_id_03_00000115.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2827,test2026/test/normal_id_03_00000116.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2828,test2026/test/normal_id_03_00000117.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2829,test2026/test/normal_id_03_00000118.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2830,test2026/test/normal_id_03_00000119.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2831,test2026/test/normal_id_03_00000120.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2832,test2026/test/normal_id_03_00000121.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2833,test2026/test/normal_id_03_00000122.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2834,test2026/test/normal_id_03_00000123.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2835,test2026/test/normal_id_03_00000124.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2836,test2026/test/normal_id_03_00000125.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2837,test2026/test/normal_id_03_00000126.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2838,test2026/test/normal_id_03_00000127.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2839,test2026/test/normal_id_03_00000128.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2840,test2026/test/normal_id_03_00000129.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2841,test2026/test/normal_id_03_00000130.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2842,test2026/test/normal_id_03_00000131.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2843,test2026/test/normal_id_03_00000132.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2844,test2026/test/normal_id_03_00000133.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2845,test2026/test/normal_id_03_00000134.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2846,test2026/test/normal_id_03_00000135.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2847,test2026/test/normal_id_03_00000136.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2848,test2026/test/normal_id_03_00000137.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2849,test2026/test/normal_id_03_00000138.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2850,test2026/test/normal_id_03_00000139.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2851,test2026/test/normal_id_03_00000140.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2852,test2026/test/normal_id_03_00000141.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2853,test2026/test/normal_id_03_00000142.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2854,test2026/test/normal_id_03_00000143.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2855,test2026/test/normal_id_03_00000144.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2856,test2026/test/normal_id_03_00000145.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2857,test2026/test/normal_id_03_00000146.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2858,test2026/test/normal_id_03_00000147.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2859,test2026/test/normal_id_03_00000148.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2860,test2026/test/normal_id_03_00000149.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2861,test2026/test/normal_id_03_00000150.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2862,test2026/test/normal_id_03_00000151.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2863,test2026/test/normal_id_03_00000152.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2864,test2026/test/normal_id_03_00000153.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2865,test2026/test/normal_id_03_00000154.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2866,test2026/test/normal_id_03_00000155.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2867,test2026/test/normal_id_03_00000156.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2868,test2026/test/normal_id_03_00000157.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2869,test2026/test/normal_id_03_00000158.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2870,test2026/test/normal_id_03_00000159.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2871,test2026/test/normal_id_03_00000160.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2872,test2026/test/normal_id_03_00000161.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2873,test2026/test/normal_id_03_00000162.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2874,test2026/test/normal_id_03_00000163.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2875,test2026/test/normal_id_03_00000164.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2876,test2026/test/normal_id_03_00000165.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2877,test2026/test/normal_id_03_00000166.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2878,test2026/test/normal_id_03_00000167.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2879,test2026/test/normal_id_03_00000168.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2880,test2026/test/normal_id_03_00000169.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2881,test2026/test/normal_id_03_00000170.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2882,test2026/test/normal_id_03_00000171.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2883,test2026/test/normal_id_03_00000172.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2884,test2026/test/normal_id_03_00000173.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2885,test2026/test/normal_id_03_00000174.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2886,test2026/test/normal_id_03_00000175.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2887,test2026/test/normal_id_03_00000176.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2888,test2026/test/normal_id_03_00000177.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2889,test2026/test/normal_id_03_00000178.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2890,test2026/test/normal_id_03_00000179.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2891,test2026/test/normal_id_03_00000180.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2892,test2026/test/normal_id_03_00000181.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2893,test2026/test/normal_id_03_00000182.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2894,test2026/test/normal_id_03_00000183.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2895,test2026/test/normal_id_03_00000184.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2896,test2026/test/normal_id_03_00000185.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2897,test2026/test/normal_id_03_00000186.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2898,test2026/test/normal_id_03_00000187.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2899,test2026/test/normal_id_03_00000188.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2900,test2026/test/normal_id_03_00000189.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2901,test2026/test/normal_id_03_00000190.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2902,test2026/test/normal_id_03_00000191.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2903,test2026/test/normal_id_03_00000192.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2904,test2026/test/normal_id_03_00000193.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2905,test2026/test/normal_id_03_00000194.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2906,test2026/test/normal_id_03_00000195.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2907,test2026/test/normal_id_03_00000196.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2908,test2026/test/normal_id_03_00000197.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2909,test2026/test/normal_id_03_00000198.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2910,test2026/test/normal_id_03_00000199.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2911,test2026/test/normal_id_03_00000200.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2912,test2026/test/normal_id_03_00000201.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2913,test2026/test/normal_id_03_00000202.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2914,test2026/test/normal_id_03_00000203.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2915,test2026/test/normal_id_03_00000204.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2916,test2026/test/normal_id_03_00000205.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2917,test2026/test/normal_id_03_00000206.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2918,test2026/test/normal_id_03_00000207.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2919,test2026/test/normal_id_03_00000208.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2920,test2026/test/normal_id_03_00000209.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2921,test2026/test/normal_id_03_00000210.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2922,test2026/test/normal_id_03_00000211.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2923,test2026/test/normal_id_03_00000212.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2924,test2026/test/normal_id_03_00000213.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2925,test2026/test/normal_id_03_00000214.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2926,test2026/test/normal_id_03_00000215.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2927,test2026/test/normal_id_03_00000216.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2928,test2026/test/normal_id_03_00000217.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2929,test2026/test/normal_id_03_00000218.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2930,test2026/test/normal_id_03_00000219.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2931,test2026/test/normal_id_03_00000220.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2932,test2026/test/normal_id_03_00000221.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2933,test2026/test/normal_id_03_00000222.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2934,test2026/test/normal_id_03_00000223.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2935,test2026/test/normal_id_03_00000224.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2936,test2026/test/normal_id_03_00000225.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2937,test2026/test/normal_id_03_00000226.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2938,test2026/test/normal_id_03_00000227.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2939,test2026/test/normal_id_03_00000228.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2940,test2026/test/normal_id_03_00000229.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2941,test2026/test/normal_id_03_00000230.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2942,test2026/test/normal_id_03_00000231.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2943,test2026/test/normal_id_03_00000232.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2944,test2026/test/normal_id_03_00000233.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2945,test2026/test/normal_id_03_00000234.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2946,test2026/test/normal_id_03_00000235.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2947,test2026/test/normal_id_03_00000236.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2948,test2026/test/normal_id_03_00000237.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2949,test2026/test/normal_id_03_00000238.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2950,test2026/test/normal_id_03_00000239.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2951,test2026/test/normal_id_03_00000240.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2952,test2026/test/normal_id_03_00000241.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2953,test2026/test/normal_id_03_00000242.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2954,test2026/test/normal_id_03_00000243.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2955,test2026/test/normal_id_03_00000244.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2956,test2026/test/normal_id_03_00000245.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2957,test2026/test/normal_id_03_00000246.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2958,test2026/test/normal_id_03_00000247.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2959,test2026/test/normal_id_03_00000248.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2960,test2026/test/normal_id_03_00000249.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2961,test2026/test/normal_id_03_00000250.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2962,test2026/test/normal_id_03_00000251.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2963,test2026/test/normal_id_03_00000252.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2964,test2026/test/normal_id_03_00000253.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2965,test2026/test/normal_id_03_00000254.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2966,test2026/test/normal_id_03_00000255.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2967,test2026/test/normal_id_03_00000256.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2968,test2026/test/normal_id_03_00000257.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2969,test2026/test/normal_id_03_00000258.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2970,test2026/test/normal_id_03_00000259.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2971,test2026/test/normal_id_03_00000260.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2972,test2026/test/normal_id_03_00000261.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2973,test2026/test/normal_id_03_00000262.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2974,test2026/test/normal_id_03_00000263.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2975,test2026/test/normal_id_03_00000264.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2976,test2026/test/normal_id_03_00000265.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2977,test2026/test/normal_id_03_00000266.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2978,test2026/test/normal_id_03_00000267.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2979,test2026/test/normal_id_03_00000268.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2980,test2026/test/normal_id_03_00000269.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2981,test2026/test/normal_id_03_00000270.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2982,test2026/test/normal_id_03_00000271.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2983,test2026/test/normal_id_03_00000272.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2984,test2026/test/normal_id_03_00000273.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2985,test2026/test/normal_id_03_00000274.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2986,test2026/test/normal_id_03_00000275.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2987,test2026/test/normal_id_03_00000276.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2988,test2026/test/normal_id_03_00000277.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2989,test2026/test/normal_id_03_00000278.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2990,test2026/test/normal_id_03_00000279.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2991,test2026/test/normal_id_03_00000280.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2992,test2026/test/normal_id_03_00000281.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2993,test2026/test/normal_id_03_00000282.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2994,test2026/test/normal_id_03_00000283.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2995,test2026/test/normal_id_03_00000284.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2996,test2026/test/normal_id_03_00000285.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2997,test2026/test/normal_id_03_00000286.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2998,test2026/test/normal_id_03_00000287.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-2999,test2026/test/normal_id_03_00000288.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3000,test2026/test/normal_id_03_00000289.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3001,test2026/test/normal_id_03_00000290.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3002,test2026/test/normal_id_03_00000291.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3003,test2026/test/normal_id_03_00000292.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3004,test2026/test/normal_id_03_00000293.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3005,test2026/test/normal_id_03_00000294.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3006,test2026/test/normal_id_03_00000295.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3007,test2026/test/normal_id_03_00000296.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3008,test2026/test/normal_id_03_00000297.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3009,test2026/test/normal_id_03_00000298.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3010,test2026/test/normal_id_03_00000299.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3011,test2026/test/normal_id_03_00000300.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3012,test2026/test/normal_id_03_00000301.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3013,test2026/test/normal_id_03_00000302.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3014,test2026/test/normal_id_03_00000303.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3015,test2026/test/normal_id_03_00000304.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3016,test2026/test/normal_id_03_00000305.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3017,test2026/test/normal_id_03_00000306.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3018,test2026/test/normal_id_03_00000307.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3019,test2026/test/normal_id_03_00000308.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3020,test2026/test/normal_id_03_00000309.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3021,test2026/test/normal_id_03_00000310.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3022,test2026/test/normal_id_03_00000311.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3023,test2026/test/normal_id_03_00000312.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3024,test2026/test/normal_id_03_00000313.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3025,test2026/test/normal_id_03_00000314.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3026,test2026/test/normal_id_03_00000315.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3027,test2026/test/normal_id_03_00000316.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3028,test2026/test/normal_id_03_00000317.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3029,test2026/test/normal_id_03_00000318.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3030,test2026/test/normal_id_03_00000319.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3031,test2026/test/normal_id_03_00000320.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3032,test2026/test/normal_id_03_00000321.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3033,test2026/test/normal_id_03_00000322.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3034,test2026/test/normal_id_03_00000323.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3035,test2026/test/normal_id_03_00000324.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3036,test2026/test/normal_id_03_00000325.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3037,test2026/test/normal_id_03_00000326.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3038,test2026/test/normal_id_03_00000327.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3039,test2026/test/normal_id_03_00000328.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3040,test2026/test/normal_id_03_00000329.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3041,test2026/test/normal_id_03_00000330.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3042,test2026/test/normal_id_03_00000331.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3043,test2026/test/normal_id_03_00000332.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3044,test2026/test/normal_id_03_00000333.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3045,test2026/test/normal_id_03_00000334.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3046,test2026/test/normal_id_03_00000335.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3047,test2026/test/normal_id_03_00000336.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3048,test2026/test/normal_id_03_00000337.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3049,test2026/test/normal_id_03_00000338.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3050,test2026/test/normal_id_03_00000339.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3051,test2026/test/normal_id_03_00000340.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3052,test2026/test/normal_id_03_00000341.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3053,test2026/test/normal_id_03_00000342.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3054,test2026/test/normal_id_03_00000343.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3055,test2026/test/normal_id_03_00000344.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3056,test2026/test/normal_id_03_00000345.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3057,test2026/test/normal_id_03_00000346.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3058,test2026/test/normal_id_03_00000347.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3059,test2026/test/normal_id_03_00000348.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3060,test2026/test/normal_id_03_00000349.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3061,test2026/test/normal_id_03_00000350.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3062,test2026/test/normal_id_03_00000351.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3063,test2026/test/normal_id_03_00000352.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3064,test2026/test/normal_id_03_00000353.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3065,test2026/test/normal_id_03_00000354.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3066,test2026/test/normal_id_03_00000355.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3067,test2026/test/normal_id_03_00000356.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3068,test2026/test/normal_id_03_00000357.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3069,test2026/test/normal_id_03_00000358.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3070,test2026/test/normal_id_03_00000359.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3071,test2026/test/normal_id_03_00000360.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3072,test2026/test/normal_id_03_00000361.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3073,test2026/test/normal_id_03_00000362.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3074,test2026/test/normal_id_03_00000363.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3075,test2026/test/normal_id_03_00000364.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3076,test2026/test/normal_id_03_00000365.wav,,,,,normal,none,high,,,,,,,,,,,,
SAMPLE-3077,test2026/test/normal_id_03_00000366.wav,,,,,normal,none,high,,,,,,,,,,,,
